Spannung;Sekunde
233.06;473865
246.89;473870
234.09;473875
227.06;473880
230.65;473885
226.74;473890
221.31;473895
226.62;473900
235.06;473905
239.36;473910
238.97;473915
228.87;473920
226.48;473925
227.12;473930
233.34;473935
231.44;473940
221.85;473945
238.32;473950
224.92;473955
228.84;473960
219;473965
231.23;473970
220.3;473975
234.33;473980
223.74;473985
245.85;473990
236.07;473995
227.9;474000
242.97;474005
218.67;474010
231.69;474015
228.29;474020
236.82;474025
230.9;474030
228.33;474035
234.19;474040
236.09;474045
226.1;474050
240.71;474055
228.29;474060
236.87;474065
210.62;474070
240.07;474075
235.23;474080
235.85;474085
233.33;474090
236.14;474095
233.26;474100
230.91;474105
233.34;474110
222.33;474115
238.53;474120
223.96;474125
225.86;474130
225.24;474135
230.79;474140
230.81;474145
237.32;474150
232.53;474155
235.58;474160
236.25;474165
231.07;474170
226.11;474175
233.87;474180
229.9;474185
222.59;474190
233.46;474195
224.71;474200
228.26;474205
225.51;474210
230.53;474215
231.55;474220
237.69;474225
253.62;474230
252.64;474235
234.23;474240
233.3;474245
234.94;474250
230.81;474255
226.04;474260
226.26;474265
214.95;474270
234.35;474275
257.18;474280
216.25;474285
231.75;474290
238.02;474295
228.03;474300
228.52;474305
233.48;474310
218.91;474315
215.44;474320
236.4;474325
232.74;474330
232;474335
229.33;474340
233.69;474345
239.75;474350
233.26;474355
237.13;474360
237.98;474365
235.47;474370
226.15;474375
225.38;474380
238.84;474385
242.8;474390
233.77;474395
235.3;474400
242.4;474405
221.88;474410
230.41;474415
217.7;474420
224.88;474425
242.04;474430
220.8;474435
233.01;474440
235.56;474445
223.5;474450
230.87;474455
229.45;474460
222.54;474465
226.3;474470
219.79;474475
226.69;474480
233.67;474485
239.44;474490
227.73;474495
238.43;474500
235.87;474505
220.42;474510
223.82;474515
230.1;474520
241.73;474525
234.19;474530
229.94;474535
239.23;474540
224.81;474545
240.56;474550
214.6;474555
228.62;474560
235.95;474565
230.99;474570
226.15;474575
229.95;474580
233.01;474585
237.86;474590
234.9;474595
237.13;474600
237.36;474605
221.85;474610
234.06;474615
230.08;474620
248.63;474625
228.94;474630
230.32;474635
214.76;474640
218.15;474645
228.27;474650
235.02;474655
243.14;474660
236.91;474665
223.7;474670
227.01;474675
220.41;474680
231.27;474685
230.19;474690
232.41;474695
225.33;474700
238.88;474705
228.24;474710
230.95;474715
226.81;474720
241.57;474725
227.78;474730
238.39;474735
232.81;474740
229.35;474745
226.41;474750
225.13;474755
224.43;474760
235.63;474765
238.81;474770
234.1;474775
227.91;474780
238.94;474785
246.37;474790
233.15;474795
247.22;474800
237.2;474805
232.59;474810
232.13;474815
229.18;474820
222.25;474825
236.51;474830
227.58;474835
243.97;474840
215.63;474845
228.95;474850
223.03;474855
225.85;474860
227.89;474865
229.21;474870
232.79;474875
220.82;474880
242.31;474885
239.29;474890
237.38;474895
219.89;474900
233.91;474905
236.03;474910
231.63;474915
236.87;474920
232.91;474925
225.63;474930
234.34;474935
226.76;474940
240.46;474945
224.31;474950
226.99;474955
233.97;474960
225.87;474965
244.42;474970
221.59;474975
238.28;474980
236.34;474985
238.14;474990
225.66;474995
229.8;475000
234.86;475005
224.81;475010
236.69;475015
223.51;475020
233.54;475025
241.58;475030
231.67;475035
232.23;475040
225.51;475045
229;475050
223;475055
229.85;475060
224.52;475065
231.34;475070
233.97;475075
240.28;475080
240.37;475085
228.35;475090
235.63;475095
227.31;475100
227.47;475105
243.42;475110
232.92;475115
219.27;475120
231.74;475125
227.21;475130
237.79;475135
226.81;475140
225.37;475145
227;475150
242.19;475155
234.27;475160
230.47;475165
236.3;475170
232.82;475175
231.49;475180
230.14;475185
228.13;475190
228.32;475195
233.16;475200
233.99;475205
234.27;475210
238.09;475215
232.96;475220
235.8;475225
235.33;475230
239;475235
240.34;475240
231.2;475245
225.25;475250
239.56;475255
227.29;475260
233;475265
244.46;475270
235.07;475275
220.53;475280
237.52;475285
221.25;475290
237.05;475295
230.11;475300
233.65;475305
234.23;475310
220.37;475315
243.2;475320
216.74;475325
229.26;475330
225.41;475335
228.82;475340
232.72;475345
227.5;475350
244.56;475355
231.69;475360
232.36;475365
230.62;475370
238.16;475375
237.91;475380
222.64;475385
236.84;475390
241.86;475395
227.86;475400
230.77;475405
235.98;475410
222.91;475415
242.13;475420
234.97;475425
238.2;475430
239.03;475435
233.16;475440
236.57;475445
236.19;475450
231.81;475455
217.36;475460
242.7;475465
237.29;475470
220.1;475475
228.09;475480
240.94;475485
233.55;475490
232.57;475495
216.07;475500
244.71;475505
226.12;475510
231.63;475515
235.25;475520
228.56;475525
238.21;475530
234.03;475535
220.07;475540
236.59;475545
229.8;475550
251.69;475555
227.33;475560
223.64;475565
220.01;475570
230.93;475575
224.44;475580
232.92;475585
228.86;475590
241.69;475595
234.35;475600
231.86;475605
228.65;475610
237.32;475615
216.75;475620
233.62;475625
236.65;475630
235.78;475635
223.4;475640
229.55;475645
231.96;475650
232.01;475655
249.08;475660
241.14;475665
232.58;475670
224.78;475675
221.13;475680
245.34;475685
222.36;475690
224;475695
220.54;475700
240.54;475705
239.9;475710
240.94;475715
233.08;475720
217.21;475725
233.92;475730
232.9;475735
241.5;475740
235.55;475745
233.92;475750
236.62;475755
230.18;475760
241.59;475765
238.71;475770
229.36;475775
226.46;475780
232.02;475785
243.95;475790
229.13;475795
227.88;475800
227.7;475805
219.74;475810
227.08;475815
246.38;475820
227.91;475825
237.86;475830
226.69;475835
225.4;475840
225.5;475845
230.29;475850
236.55;475855
232.28;475860
224.28;475865
228.97;475870
226.62;475875
236.5;475880
223.42;475885
233.45;475890
233.12;475895
223.26;475900
236.93;475905
240.97;475910
227.11;475915
225;475920
232.03;475925
227.22;475930
240.26;475935
231.5;475940
236.24;475945
232.53;475950
236.74;475955
234.09;475960
244.5;475965
227.93;475970
235.28;475975
240.11;475980
228.75;475985
225.46;475990
247.77;475995
226.89;476000
220.93;476005
229.71;476010
228.25;476015
243.12;476020
228.4;476025
247.59;476030
242.98;476035
223.54;476040
224.32;476045
239.14;476050
228.71;476055
232.97;476060
225.93;476065
244.87;476070
217.05;476075
229.18;476080
232.97;476085
245.37;476090
221.89;476095
218.82;476100
231.84;476105
244.5;476110
241.98;476115
231.28;476120
233.45;476125
236.33;476130
224.49;476135
231.9;476140
214.16;476145
231.54;476150
244.95;476155
225.61;476160
230.64;476165
231.99;476170
229.57;476175
238.77;476180
224.5;476185
234.49;476190
242.11;476195
238.67;476200
234.74;476205
232.84;476210
236.88;476215
241.36;476220
234.87;476225
231.81;476230
225.68;476235
241.57;476240
223.45;476245
227.49;476250
234;476255
236.64;476260
238.69;476265
239.69;476270
234.52;476275
232.69;476280
231.61;476285
225.83;476290
224.81;476295
231.54;476300
244.98;476305
236.32;476310
236.87;476315
237.7;476320
229.95;476325
240.48;476330
235.45;476335
233.6;476340
239.64;476345
234.84;476350
229.61;476355
229.3;476360
239.07;476365
239.26;476370
228.7;476375
231.3;476380
248.51;476385
234.84;476390
235.31;476395
235.66;476400
223.19;476405
244.93;476410
229.1;476415
238.44;476420
244;476425
244.23;476430
219.7;476435
224.46;476440
222.69;476445
221.05;476450
231.75;476455
241;476460
228.2;476465
226.01;476470
234.5;476475
220.76;476480
229.74;476485
229.97;476490
229.57;476495
230.22;476500
223.36;476505
229.01;476510
224.85;476515
239.13;476520
237.01;476525
238.97;476530
231.44;476535
231.23;476540
237.68;476545
227.61;476550
220.1;476555
225.83;476560
228.72;476565
229.73;476570
231.09;476575
231.4;476580
237.53;476585
223.72;476590
222.36;476595
241.93;476600
231.09;476605
241.74;476610
225.69;476615
230.93;476620
219.66;476625
233.69;476630
228.33;476635
228.7;476640
233.65;476645
220.1;476650
236.09;476655
220.53;476660
233.68;476665
231.04;476670
228.43;476675
234.65;476680
223.68;476685
239.46;476690
233.64;476695
229.6;476700
241.91;476705
241.44;476710
232.98;476715
231.88;476720
238.47;476725
225.06;476730
239.06;476735
234.34;476740
250.56;476745
246.54;476750
238.5;476755
243.57;476760
236.26;476765
238.24;476770
235.44;476775
240.7;476780
230.3;476785
222.36;476790
236.35;476795
230.1;476800
228.86;476805
230.14;476810
224.74;476815
221.31;476820
244.12;476825
237.79;476830
226.08;476835
233.04;476840
239.79;476845
222.94;476850
233.09;476855
247.42;476860
230.44;476865
235.94;476870
232.16;476875
237.13;476880
230.77;476885
237.3;476890
233.02;476895
235.79;476900
235.86;476905
230.75;476910
232.06;476915
237.01;476920
231.71;476925
226.42;476930
227.02;476935
232.03;476940
231.92;476945
224.43;476950
235.49;476955
235.41;476960
241.25;476965
234.8;476970
235.97;476975
236.36;476980
244.77;476985
226.15;476990
233.18;476995
221.25;477000
231.86;477005
226.83;477010
234.16;477015
237.36;477020
239.23;477025
230.54;477030
231.42;477035
236;477040
229.07;477045
235.24;477050
246.3;477055
226.29;477060
232.06;477065
234.96;477070
228.69;477075
233.34;477080
231.91;477085
230.39;477090
227.12;477095
231.92;477100
233.29;477105
231.38;477110
243.97;477115
223.27;477120
221.67;477125
226.37;477130
236.54;477135
237.99;477140
238.29;477145
234.55;477150
231.5;477155
238.97;477160
230.19;477165
233.68;477170
232.04;477175
233.81;477180
231.93;477185
228.6;477190
232.23;477195
232.69;477200
238.21;477205
226.72;477210
231.51;477215
233.56;477220
215.93;477225
235.66;477230
236.24;477235
224.61;477240
229.21;477245
232.46;477250
235.25;477255
239.98;477260
238.47;477265
219.53;477270
216.98;477275
235.21;477280
221.98;477285
247.97;477290
234.33;477295
231.07;477300
237.7;477305
219.72;477310
236.33;477315
251.8;477320
233.46;477325
226.73;477330
230.96;477335
223.31;477340
229.84;477345
222.68;477350
226.34;477355
233.83;477360
225.6;477365
237.35;477370
233.96;477375
219.67;477380
223.48;477385
230.09;477390
238.4;477395
230.96;477400
230.42;477405
236.19;477410
217.7;477415
233.3;477420
240.41;477425
221.92;477430
228.88;477435
230.69;477440
238.62;477445
230.46;477450
227.15;477455
230.12;477460
228.38;477465
223.86;477470
243.23;477475
228.76;477480
220.17;477485
243.47;477490
224.23;477495
227.34;477500
234.03;477505
240.14;477510
234.33;477515
219.95;477520
219.88;477525
239.25;477530
230.05;477535
219.35;477540
235.99;477545
238.59;477550
236.31;477555
233.41;477560
236.89;477565
227.87;477570
231.49;477575
229.49;477580
221.14;477585
230.08;477590
233.32;477595
228.91;477600
218.49;477605
232.07;477610
213.61;477615
242.04;477620
230.16;477625
239.28;477630
227.93;477635
229.91;477640
236.38;477645
220.1;477650
238.81;477655
232.44;477660
239.66;477665
236.98;477670
231.79;477675
236.26;477680
229.25;477685
238.7;477690
227.5;477695
243.2;477700
241.39;477705
228.53;477710
234.49;477715
221.23;477720
225.4;477725
224.21;477730
219.65;477735
236.66;477740
235.13;477745
233.06;477750
229.85;477755
225.7;477760
241.2;477765
231.13;477770
230.95;477775
231.9;477780
227.55;477785
238.94;477790
249.75;477795
227.31;477800
228.18;477805
232.38;477810
222.39;477815
227.93;477820
236.72;477825
230.71;477830
227.91;477835
230.6;477840
239.43;477845
239.94;477850
240.29;477855
227.28;477860
238.22;477865
224.33;477870
236.19;477875
231.7;477880
238.4;477885
238.58;477890
239.7;477895
233.41;477900
221.72;477905
230.15;477910
231.2;477915
241.54;477920
232.84;477925
229.65;477930
227.85;477935
237.13;477940
230.26;477945
239.14;477950
233.72;477955
237.41;477960
226.08;477965
226.31;477970
231.97;477975
235.41;477980
244.97;477985
243.78;477990
228.66;477995
223.92;478000
232.93;478005
233.44;478010
237.01;478015
234.8;478020
223.43;478025
231.02;478030
228.01;478035
234.07;478040
225.16;478045
241.43;478050
226.5;478055
234.93;478060
237.4;478065
238.82;478070
236.54;478075
235.09;478080
224.11;478085
226;478090
224.83;478095
226.39;478100
221.82;478105
237.84;478110
228;478115
241.51;478120
232.68;478125
239.46;478130
235.49;478135
207.88;478140
218.18;478145
224.37;478150
231.42;478155
236.42;478160
227.8;478165
240.87;478170
228.5;478175
241.24;478180
222.75;478185
229.15;478190
231.82;478195
233.47;478200
231.98;478205
224.38;478210
225.15;478215
244.08;478220
228.92;478225
232.42;478230
238.5;478235
230.17;478240
234.74;478245
232.12;478250
237.53;478255
225.83;478260
237.32;478265
227.55;478270
225.71;478275
227.77;478280
231.54;478285
237.44;478290
232.68;478295
227.75;478300
242.14;478305
241.68;478310
240.87;478315
226.27;478320
233.81;478325
219.56;478330
228.88;478335
220.46;478340
227.53;478345
219.27;478350
235.53;478355
224.96;478360
232.65;478365
227.08;478370
228.15;478375
240.6;478380
233.07;478385
234.83;478390
244.96;478395
235.26;478400
243.64;478405
228.8;478410
235.94;478415
229.27;478420
239.2;478425
241.64;478430
228.88;478435
229.49;478440
229.98;478445
227.46;478450
233.74;478455
246.39;478460
234.04;478465
226.15;478470
227.45;478475
220.58;478480
217.66;478485
235.24;478490
227.69;478495
230.88;478500
237.34;478505
240.71;478510
242.79;478515
215.18;478520
240.02;478525
230.11;478530
225.76;478535
236.37;478540
232.15;478545
237.03;478550
228.12;478555
234.43;478560
237.86;478565
242.94;478570
224.18;478575
225.54;478580
225.23;478585
237.08;478590
224.53;478595
235;478600
228.82;478605
234.67;478610
219.85;478615
230.92;478620
228.46;478625
231.72;478630
218.85;478635
227.91;478640
238.93;478645
239.86;478650
231.78;478655
231.51;478660
238.89;478665
228.88;478670
228.34;478675
222.3;478680
240.62;478685
236.84;478690
224.53;478695
248.68;478700
232.48;478705
221.37;478710
239.45;478715
226.26;478720
225.84;478725
241.93;478730
228.36;478735
225.6;478740
231.98;478745
233.18;478750
233.89;478755
234.07;478760
228.78;478765
230.88;478770
229.5;478775
228.36;478780
233.17;478785
232.3;478790
227.77;478795
220.1;478800
235.42;478805
232.76;478810
233.56;478815
216.44;478820
230.56;478825
221.18;478830
226.86;478835
221.86;478840
238.91;478845
238.97;478850
229.78;478855
226.49;478860
247.58;478865
222.35;478870
225.83;478875
231.24;478880
241.07;478885
244.78;478890
243.64;478895
239.85;478900
224.29;478905
232.48;478910
234.51;478915
242.99;478920
217.24;478925
241.16;478930
240.69;478935
234.78;478940
228.46;478945
236.23;478950
232.18;478955
229.82;478960
234.56;478965
230.89;478970
228;478975
231.1;478980
